2008-04-02 00:00,0.80211,0.80279,0.79864,0.79951,3071
2008-04-03 00:00,0.79955,0.80084,0.78674,0.78837,23304
2008-04-04 00:00,0.78842,0.79644,0.78511,0.79523,21081
2008-04-07 00:00,0.79371,0.80809,0.79179,0.80639,23283
2008-04-08 00:00,0.80605,0.811,0.80216,0.80953,23370
2008-04-09 00:00,0.80945,0.81366,0.80435,0.81157,23338
2008-04-10 00:00,0.81157,0.81679,0.81052,0.81264,23294
2008-04-11 00:00,0.81268,0.81404,0.80757,0.81094,21461
2008-04-14 00:00,0.8063,0.81246,0.80146,0.80525,23428
2008-04-15 00:00,0.80519,0.80831,0.79654,0.79852,23176
2008-04-16 00:00,0.79855,0.79932,0.78839,0.79175,23406
2008-04-17 00:00,0.79183,0.79986,0.78608,0.79858,23404
2008-04-18 00:00,0.79859,0.79987,0.79047,0.79272,21350
2008-04-21 00:00,0.7951,0.79967,0.79223,0.79963,22946
2008-04-22 00:00,0.79955,0.80682,0.79658,0.80371,23516
2008-04-23 00:00,0.80373,0.81527,0.80111,0.80749,23710
2008-04-24 00:00,0.80696,0.80881,0.79649,0.79705,23413
2008-04-25 00:00,0.79705,0.79983,0.79019,0.79154,21691
2008-04-28 00:00,0.79096,0.80013,0.78784,0.79234,23473
2008-04-29 00:00,0.79227,0.79343,0.78154,0.78249,23496
2008-04-30 00:00,0.78252,0.79043,0.78129,0.787,23493
2008-05-01 00:00,0.78702,0.79374,0.78352,0.79101,23363
2008-05-02 00:00,0.79068,0.79942,0.78969,0.79398,21103
2008-05-05 00:00,0.79428,0.79836,0.79316,0.79396,23288
2008-05-06 00:00,0.794,0.79999,0.78991,0.79104,23999
2008-05-07 00:00,0.79106,0.79284,0.78077,0.78113,24072
2008-05-08 00:00,0.78102,0.78581,0.77733,0.78483,24186
2008-05-09 00:00,0.78503,0.78529,0.77035,0.77288,22153
2008-05-12 00:00,0.76991,0.77556,0.76912,0.77275,23842
2008-05-13 00:00,0.77276,0.77567,0.76436,0.76576,23686
2008-05-14 00:00,0.76581,0.76719,0.75799,0.75948,23930
2008-05-15 00:00,0.75955,0.76435,0.75493,0.76315,23980
2008-05-16 00:00,0.76296,0.77399,0.76125,0.77233,21848
2008-05-19 00:00,0.77124,0.77278,0.7633,0.76694,23605
2008-05-20 00:00,0.76644,0.7714,0.76376,0.76735,23806
2008-05-21 00:00,0.76733,0.77176,0.76206,0.7645,23771
2008-05-22 00:00,0.76456,0.77719,0.76279,0.77344,23888
2008-05-23 00:00,0.77293,0.77877,0.77181,0.77612,21732
2008-05-26 00:00,0.7747,0.78153,0.77438,0.77991,23239
2008-05-27 00:00,0.77984,0.78581,0.77805,0.78297,24832
2008-05-28 00:00,0.78294,0.78427,0.7749,0.7774,24796
2008-05-29 00:00,0.77738,0.77798,0.76642,0.77178,25011
